luchador_id,estilo_id
/fighter/Michel-Quinones-75509,1
/fighter/Michel-Quinones-75509,8
/fighter/Mark-De-La-Rosa-151745,8
/fighter/Ross-Richardson-272891,8
/fighter/Ross-Richardson-272891,1
/fighter/Richie-Smullen-136361,2
/fighter/Richie-Smullen-136361,1
/fighter/Tony-Johnson-22377,6
/fighter/Israel-Giron-22361,3
/fighter/Sinjen-Smith-99015,4
/fighter/Irfan-Ahmed-245769,4
/fighter/Irfan-Ahmed-245769,7
/fighter/Irfan-Ahmed-245769,8
/fighter/Davey-Grant-30564,6
/fighter/Davey-Grant-30564,4
/fighter/Fernando-Bruno-25491,5
/fighter/TJ-OBrien-22127,4
/fighter/Alex-Silva-85140,6
/fighter/Laid-Zerhouni-210693,1
/fighter/Laid-Zerhouni-210693,2
/fighter/Laid-Zerhouni-210693,8
/fighter/Daniel-Dustin-Moore-158197,8
/fighter/Daniel-Dustin-Moore-158197,3
/fighter/Derrick-Mehmen-17137,1
/fighter/Paul-Buentello-347,2
/fighter/Paul-Buentello-347,8
/fighter/Paul-Buentello-347,3
/fighter/Evan-Tanner-212,6
/fighter/Evan-Tanner-212,1
/fighter/Evan-Tanner-212,8
/fighter/Guido-Cannetti-69513,7
/fighter/Griet-Eeckhout-197301,8
/fighter/Igor-Svirid-82684,4
/fighter/Igor-Svirid-82684,7
/fighter/Igor-Svirid-82684,6
/fighter/Alyona-Rassohyna-80309,3
/fighter/Alyona-Rassohyna-80309,4
/fighter/Alyona-Rassohyna-80309,1
/fighter/Ludovit-Klein-183159,2
/fighter/Ludovit-Klein-183159,4
/fighter/Ludovit-Klein-183159,5
/fighter/Jeffrey-Glossner-272125,4
/fighter/Walel-Watson-36403,2
/fighter/Walel-Watson-36403,8
/fighter/Walel-Watson-36403,4
/fighter/Gabriel-Carrasco-101703,5
/fighter/Gabriel-Carrasco-101703,6
/fighter/Gabriel-Carrasco-101703,3
/fighter/Isaac-Hopps-141031,5
/fighter/Dakota-Cochrane-48554,1
/fighter/Jermaine-McDermott-129473,1
/fighter/Nate-Mohr-8396,3
/fighter/Nate-Mohr-8396,7
/fighter/Mike-Shipman-126171,4
/fighter/Mike-Shipman-126171,3
/fighter/Chan-Heng-140291,7
/fighter/Chan-Heng-140291,3
/fighter/Mayra-Bueno-Silva-223917,8
/fighter/Mayra-Bueno-Silva-223917,1
/fighter/Iony-Razafiarison-148905,7
/fighter/Iony-Razafiarison-148905,2
/fighter/Eka-Aprilianto-272611,4
/fighter/Eka-Aprilianto-272611,7
/fighter/Jonathan-Burdine-71657,3
/fighter/Jonathan-Burdine-71657,8
/fighter/Jesse-Kosakowski-231073,6
/fighter/Leroy-Johnson-169413,3
/fighter/Leroy-Johnson-169413,2
/fighter/Leroy-Johnson-169413,7
/fighter/Jorge-Acosta-36724,3
/fighter/Oscar-Ramirez-86787,8
/fighter/Abdul-Razak-Alhassan-151701,4
/fighter/Abdul-Razak-Alhassan-151701,6
/fighter/Ronnie-Mann-12261,8
/fighter/Ronnie-Mann-12261,6
/fighter/Kevin-Abrante-30801,8
/fighter/Kevin-Abrante-30801,3
/fighter/Kevin-Abrante-30801,1
/fighter/Bruno-Silva-118601,4
/fighter/Bruno-Silva-118601,1
/fighter/Yan-Naing-Aung-219071,8
/fighter/Zach-Light-3919,7
/fighter/Zach-Light-3919,8
/fighter/Zach-Light-3919,5
/fighter/Frank-Sforza-67973,3
/fighter/Frank-Sforza-67973,7
/fighter/Ysidro-Gutierrez-226581,1
/fighter/Kangkang-Fu-250365,2
/fighter/Hayato-Sakurai-432,4
/fighter/Sergei-Pavlovich-184051,5
/fighter/Juan-Adams-239097,7
/fighter/Juan-Adams-239097,3
/fighter/Juan-Adams-239097,5
/fighter/Michael-Guymon-4015,8
/fighter/Michael-Guymon-4015,5
/fighter/Benjamin-Brander-112251,2
/fighter/Benjamin-Brander-112251,8
/fighter/Nkemdirim-Oti-209517,7
/fighter/Nkemdirim-Oti-209517,6
/fighter/Nkemdirim-Oti-209517,8
/fighter/Garett-Whiteley-39261,5
/fighter/Garett-Whiteley-39261,1
/fighter/Johnny-Walker-170203,6
/fighter/Uros-Jurisic-97097,4
/fighter/Uros-Jurisic-97097,8
/fighter/Uros-Jurisic-97097,3
/fighter/Fran-Evans-72245,2
/fighter/Henry-Lindsay-101989,4
/fighter/Rena-Kubota-209061,2
/fighter/Rena-Kubota-209061,8
/fighter/Rena-Kubota-209061,4
/fighter/Katsuhisa-Fujii-234,8
/fighter/Roger-Gracie-19854,6
/fighter/Adam-Shahir-Kayoom-8830,3
/fighter/Adam-Shahir-Kayoom-8830,7
/fighter/Cheng-Chao-Li-263261,7
/fighter/Cheng-Chao-Li-263261,8
/fighter/Ji-Yeon-Seo-249089,8
/fighter/Ji-Yeon-Seo-249089,3
/fighter/John-Mercurio-38965,4
/fighter/Mizuki-Inoue-71390,1
/fighter/Mizuki-Inoue-71390,6
/fighter/Andrew-Cruz-88169,6
/fighter/Andrew-Cruz-88169,4
/fighter/Geane-Herrera-79290,1
/fighter/Geane-Herrera-79290,4
/fighter/Eugene-Cancino-155931,3
/fighter/Eugene-Cancino-155931,5
/fighter/Tony-DeSouza-487,7
/fighter/Derrick-Adkins-127741,8
/fighter/Derrick-Adkins-127741,1
/fighter/Derrick-Adkins-127741,5
/fighter/Vaughan-Lee-6946,5
/fighter/Josh-Copeland-75537,4
/fighter/Jose-Medina-13816,7
/fighter/Jose-Medina-13816,2
/fighter/Steve-Kennedy-31092,5
/fighter/Luke-Sanders-74975,6
/fighter/Xian-Ji-50401,4
/fighter/Julian-Erosa-71442,3
/fighter/Julian-Erosa-71442,5
/fighter/Sovannahry-Em-242693,2
/fighter/Sovannahry-Em-242693,1
/fighter/Rodrigo-Pinheiro-23250,5
/fighter/Rodrigo-Pinheiro-23250,4
/fighter/Rodrigo-Pinheiro-23250,7
/fighter/Amanda-Nunes-31496,2
/fighter/Namiki-Kawahara-198327,1
/fighter/Namiki-Kawahara-198327,2
/fighter/David-Rickels-36198,2
/fighter/David-Rickels-36198,3
/fighter/Simone-La-Preziosa-217185,4
/fighter/Fernando-Gonzalez-8578,5
/fighter/Tony-Fryklund-168,6
/fighter/Tony-Fryklund-168,2
/fighter/Tony-Fryklund-168,3
/fighter/Felice-Herrig-42432,7
/fighter/Felice-Herrig-42432,5
/fighter/Ron-Keslar-8927,8
/fighter/Ron-Keslar-8927,1
/fighter/Ron-Keslar-8927,6
/fighter/Andrew-Sanchez-105321,2
/fighter/Andrew-Sanchez-105321,6
/fighter/Valeriu-Mircea-196397,3
/fighter/Valeriu-Mircea-196397,1
/fighter/Valeriu-Mircea-196397,5
/fighter/Derrick-Kennington-24022,3
/fighter/Marcus-Davis-8592,8
/fighter/Marcus-Davis-8592,6
/fighter/Marcus-Davis-8592,5
/fighter/Jonathan-Meunier-146567,2
/fighter/Jonathan-Meunier-146567,6
/fighter/Zane-Clerk-237107,3
/fighter/Zane-Clerk-237107,7
/fighter/Jennifer-Maia-57135,7
/fighter/Jennifer-Maia-57135,5
/fighter/Jessin-Ayari-55449,7
/fighter/Karol-Rosa-115135,2
/fighter/Karol-Rosa-115135,6
/fighter/Karol-Rosa-115135,1
/fighter/Jack-Marshman-47545,1
/fighter/Ilya-Kotau-200655,1
/fighter/Andrew-Ramm-95501,1
/fighter/Andrew-Ramm-95501,7
/fighter/Orlando-DAmbrosio-238437,6
/fighter/Orlando-DAmbrosio-238437,3
/fighter/Matt-Hobar-59713,4
/fighter/Lenny-Lovato-39835,2
/fighter/Lenny-Lovato-39835,1
/fighter/Benny-Madrid-47166,1
/fighter/Bethe-Correia-103069,6
/fighter/Bethe-Correia-103069,4
/fighter/Nick-Barnes-79934,7
/fighter/Nick-Barnes-79934,6
/fighter/Ilias-Bulaid-341517,2
/fighter/Ilias-Bulaid-341517,3
/fighter/Ilias-Bulaid-341517,6
/fighter/Kris-McCray-39432,7
/fighter/David-Sharp-98311,8
/fighter/David-Sharp-98311,4
/fighter/Scott-Heston-18780,5
/fighter/Scott-Heston-18780,1
/fighter/Curtis-Dodge-205935,5
/fighter/Curtis-Dodge-205935,8
/fighter/Curtis-Dodge-205935,7
/fighter/Julija-Stoliarenko-143533,6
/fighter/Julija-Stoliarenko-143533,1
/fighter/Miles-Johns-172691,6
/fighter/Miles-Johns-172691,8
/fighter/Miles-Johns-172691,7
/fighter/Rhys-McKee-145609,5
/fighter/Rhys-McKee-145609,6
/fighter/Rhys-McKee-145609,7
/fighter/Brian-Akins-248133,1
/fighter/Sua-Tuani-217919,5
/fighter/Markus-Perez-131219,8
/fighter/Markus-Perez-131219,3
/fighter/Markus-Perez-131219,1
/fighter/Abrou-Fernandes-192763,7
/fighter/Abrou-Fernandes-192763,8
/fighter/Kyle-Miers-48269,7
/fighter/Macy-Chiasson-190279,3
/fighter/Macy-Chiasson-190279,1
/fighter/Macy-Chiasson-190279,7
/fighter/Pablo-Garza-35448,3
/fighter/Pablo-Garza-35448,2
/fighter/Benedict-Ang-152551,4
/fighter/Courtney-Martin-300321,4
/fighter/Courtney-Martin-300321,3
/fighter/Courtney-Martin-300321,6
/fighter/Christian-Morecraft-34376,5
/fighter/Christian-Morecraft-34376,7
/fighter/Christian-Morecraft-34376,2
/fighter/Kona-Oliveira-249905,7
/fighter/Kona-Oliveira-249905,5
/fighter/Kona-Oliveira-249905,8
/fighter/Chris-Daniel-268269,3
/fighter/Chris-Daniel-268269,6
/fighter/Yahir-Reyes-6114,7
/fighter/Yahir-Reyes-6114,5
/fighter/Andy-Ogle-42659,6
/fighter/Ronny-Markes-21175,3
/fighter/Ronny-Markes-21175,4
/fighter/Ronny-Markes-21175,8
/fighter/Saw-Llay-201677,6
/fighter/Saw-Llay-201677,4
/fighter/Saw-Llay-201677,7
/fighter/Kevin-Carrier-168857,3
/fighter/Zac-Cooper-155629,7
/fighter/Zac-Cooper-155629,5
/fighter/Ritu-Phogat-349751,5
/fighter/Ritu-Phogat-349751,2
/fighter/Ritu-Phogat-349751,3
/fighter/Anthony-Dizy-96117,7
/fighter/Allan-Zuniga-57253,4
/fighter/Gustavo-Wurlitzer-14608,3
/fighter/Gustavo-Wurlitzer-14608,8
/fighter/Anita-Karim-292737,3
/fighter/Anita-Karim-292737,5
/fighter/Dustin-Poirier-50529,6
/fighter/Dustin-Poirier-50529,2
/fighter/Dustin-Poirier-50529,7
/fighter/Kamaru-Usman-120691,3
/fighter/Kamaru-Usman-120691,7
/fighter/Kamaru-Usman-120691,8
/fighter/Hracho-Darpinyan-42695,2
/fighter/Kai-Kamaka-III-117585,7
/fighter/Kai-Kamaka-III-117585,2
/fighter/Lisa-Blaine-172781,5
/fighter/Lisa-Blaine-172781,8
/fighter/Amber-Leibrock-166447,5
/fighter/Frank-Trigg-311,8
/fighter/Antonio-Carlos-Jr-143157,5
/fighter/Antonio-Carlos-Jr-143157,4
/fighter/Tom-Regal-208535,4
/fighter/Dave-Vitkay-6166,7
/fighter/Dave-Vitkay-6166,6
/fighter/Thiago-Alves-5998,6
/fighter/Thiago-Alves-5998,7
/fighter/Thiago-Alves-5998,5
/fighter/Colleen-Schneider-50014,8
/fighter/Colleen-Schneider-50014,5
/fighter/Colleen-Schneider-50014,2
/fighter/Yves-Jabouin-1693,3
/fighter/Yves-Jabouin-1693,5
/fighter/Kairat-Akhmetov-89941,7
/fighter/David-Mitchell-16830,3
/fighter/David-Mitchell-16830,2
/fighter/David-Mitchell-16830,8
/fighter/Christian-Aguilera-90555,5
/fighter/Christian-Aguilera-90555,8
/fighter/Marco-Ruas-120,4
/fighter/Marco-Ruas-120,5
/fighter/Marco-Ruas-120,1
/fighter/Irina-Mazepa-172385,5
/fighter/Robert-Gidron-272047,3
/fighter/Rustam-Hutajulu-232885,2
/fighter/Alex-Morono-64894,8
/fighter/Alex-Morono-64894,1
/fighter/Alex-Morono-64894,5
/fighter/Zhang-You-Liang-216471,2
/fighter/Zhang-You-Liang-216471,5
/fighter/Emmanuel-Onyedikachi-289317,4
/fighter/Tony-Zelinski-47623,8
/fighter/Tony-Zelinski-47623,7
/fighter/Tony-Zelinski-47623,3
/fighter/Guy-Mezger-14,1
/fighter/Guy-Mezger-14,2
/fighter/Guy-Mezger-14,4
/fighter/Jared-Lopez-24086,6
/fighter/Jared-Lopez-24086,8
/fighter/Brad-Imes-11453,4
/fighter/Brad-Imes-11453,7
/fighter/Brad-Imes-11453,5
/fighter/Spencer-Fisher-5118,6
/fighter/Jorge-Antonio-Cezario-de-Oliveira-15380,5
/fighter/Jorge-Antonio-Cezario-de-Oliveira-15380,4
/fighter/Brad-Robinson-113659,1
/fighter/Ed-West-7166,1
/fighter/Ed-West-7166,3
/fighter/Ed-West-7166,4
/fighter/Rajinder-Singh-Meena-93055,4
/fighter/Bokang-Masunyane-241443,4
/fighter/Bokang-Masunyane-241443,5
/fighter/Bokang-Masunyane-241443,8
/fighter/Raphael-Butler-78613,4
/fighter/Takenori-Sato-12196,3
/fighter/Dricus-Du-Plessis-146193,3
/fighter/Ali-Zebian-146161,2
/fighter/Ali-Zebian-146161,6
/fighter/Ali-Zebian-146161,3
/fighter/Rodrigo-Damm-11507,6
/fighter/Pongsiri-Mitsatit-171525,5
/fighter/Pongsiri-Mitsatit-171525,7
/fighter/Govind-Singh-148309,4
/fighter/Govind-Singh-148309,5
/fighter/Govind-Singh-148309,7
/fighter/Solomon-Hutcherson-5342,4
/fighter/Solomon-Hutcherson-5342,1
/fighter/Solomon-Hutcherson-5342,7
/fighter/Martin-Day-155883,8
/fighter/Martin-Day-155883,7
/fighter/Martin-Day-155883,3
/fighter/Jung-Hwan-Cha-14284,1
/fighter/Jung-Hwan-Cha-14284,6
/fighter/Modestas-Bukauskas-152163,2
/fighter/Leigh-Remedios-3071,5
/fighter/Saad-Awad-15456,4
/fighter/Gabriel-Silva-128611,4
/fighter/Gabriel-Silva-128611,1
/fighter/Wang-Hu-335017,6
/fighter/Wang-Hu-335017,8
/fighter/Wang-Hu-335017,2
/fighter/Long-La-306471,4
/fighter/Long-La-306471,3
/fighter/Eddie-Mendez-37421,6
/fighter/Steve-Skrzat-58500,3
/fighter/Ben-Parpart-70276,2
/fighter/Ben-Parpart-70276,4
/fighter/Ben-Parpart-70276,5
/fighter/Rodrigo-Nascimento-97975,8
/fighter/Rodrigo-Nascimento-97975,7
/fighter/Longyun-Jiang-26406,1
/fighter/Kazunori-Yokota-11335,8
/fighter/Kazunori-Yokota-11335,1
/fighter/Brad-Pickett-11743,1
/fighter/Brad-Pickett-11743,6
/fighter/Ion-Cutelaba-101427,8
/fighter/Ion-Cutelaba-101427,4
/fighter/Ion-Cutelaba-101427,6
/fighter/Joe-Heiland-18507,3
/fighter/Joe-Heiland-18507,2
/fighter/Joe-Heiland-18507,1
/fighter/Christian-Ynastrilla-268267,4
/fighter/Vuyisile-Colossa-65229,6
/fighter/Vuyisile-Colossa-65229,5
/fighter/Vuyisile-Colossa-65229,3
/fighter/Doo-Ho-Choi-56689,5
/fighter/Doo-Ho-Choi-56689,6
/fighter/Doo-Ho-Choi-56689,1
/fighter/Gustavo-Lopez-107201,6
/fighter/JW-Kiser-166997,1
/fighter/JW-Kiser-166997,3
/fighter/JW-Kiser-166997,5
/fighter/Peter-Graham-29584,2
/fighter/Karl-Roberson-132605,1
/fighter/Karl-Roberson-132605,8
/fighter/Karl-Roberson-132605,6
/fighter/Prach-Buapa-309063,1
/fighter/Prach-Buapa-309063,2
/fighter/Adrian-Miles-48251,6
/fighter/Adrian-Miles-48251,5
/fighter/Adrian-Miles-48251,3
/fighter/Patrick-Walsh-67971,2
/fighter/Patrick-Walsh-67971,1
/fighter/Patrick-Walsh-67971,5
/fighter/Joe-Son-50,5
/fighter/Nicole-Chua-94045,1
/fighter/Nicole-Chua-94045,2
/fighter/Nicole-Chua-94045,6
/fighter/Keiichiro-Yamamiya-237,1
/fighter/Martin-Hudson-126165,4
/fighter/Zak-Bucia-23430,4
/fighter/Zak-Bucia-23430,1
/fighter/Zak-Bucia-23430,3
/fighter/Ryan-Pokryfky-102529,2
/fighter/Ryan-Pokryfky-102529,3
/fighter/Johnny-Buck-48147,4
/fighter/Steven-Peterson-60433,8
/fighter/Steven-Peterson-60433,6
/fighter/Steven-Peterson-60433,7
/fighter/Daniel-Cormier-52311,4
/fighter/Jason-Reinhardt-2347,2
/fighter/Jason-Reinhardt-2347,6
/fighter/Mason-Fowler-154789,7
/fighter/Mason-Fowler-154789,2
/fighter/Mason-Fowler-154789,4
/fighter/Matt-Jaggers-17406,4
/fighter/Matt-Jaggers-17406,6
/fighter/Matt-Jaggers-17406,2
/fighter/Shaun-Asher-71408,1
/fighter/Shaun-Asher-71408,3
/fighter/Shaun-Asher-71408,5
/fighter/Cortez-Phelia-79590,6
/fighter/Kiamrian-Abbasov-171491,5
/fighter/Dave-Galera-93863,8
/fighter/Justin-Wilcox-16879,2
/fighter/Justin-Wilcox-16879,7
/fighter/Leon-Taylor-176939,5
/fighter/Leon-Taylor-176939,1
/fighter/Leon-Taylor-176939,3
/fighter/Zach-Rosol-130933,6
/fighter/Zach-Rosol-130933,8
/fighter/Zach-Rosol-130933,5
/fighter/Chris-Lane-67473,2
/fighter/Chris-Lane-67473,4
/fighter/DeWayne-Diggs-227521,4
/fighter/Matt-Schnell-47006,1
/fighter/Matt-Schnell-47006,7
/fighter/Cory-McKenna-178347,5
/fighter/Cory-McKenna-178347,1
/fighter/Tang-Ren-Xing-227227,6
/fighter/Tang-Ren-Xing-227227,4
/fighter/Tang-Ren-Xing-227227,3
/fighter/Brandon-Shelton-15406,8
/fighter/Dominic-Garcia-192787,7
/fighter/Dominic-Garcia-192787,4
/fighter/Dominic-Garcia-192787,1
/fighter/Chris-Jones-25808,4
/fighter/Chris-Jones-25808,6
/fighter/Chris-Jones-25808,3
/fighter/Saw-Ba-Oo-201685,5
/fighter/Saw-Ba-Oo-201685,3
/fighter/Nasrat-Haqparast-122581,1
/fighter/Tom-McKenna-70931,7
/fighter/Tom-McKenna-70931,5
/fighter/Tom-McKenna-70931,2
/fighter/Martin-Sano-72698,2
/fighter/Martin-Sano-72698,4
/fighter/Martin-Sano-72698,7
/fighter/Sung-Hyun-Cho-244473,3
/fighter/Nik-Fekete-51566,4
/fighter/Ricardo-Almeida-11,5
/fighter/Ricardo-Almeida-11,3
/fighter/Ricardo-Almeida-11,7
/fighter/Matt-Hamill-16695,5
/fighter/Matt-Hamill-16695,7
/fighter/Alexandra-Ballou-273067,2
/fighter/Devin-Powell-64166,4
/fighter/Taylor-Lapilus-97337,1
/fighter/Taylor-Lapilus-97337,6
/fighter/Taeho-Park-258419,5
/fighter/Taeho-Park-258419,7
/fighter/Scott-Barrett-39344,8
/fighter/Joe-Camacho-483,7
/fighter/Joe-Camacho-483,4
/fighter/Joe-Camacho-483,6
/fighter/Akbarh-Arreola-6120,1
/fighter/Milton-Vieira-4481,6
/fighter/Milton-Vieira-4481,5
/fighter/Felipe-Enomoto-32141,7
/fighter/Felipe-Enomoto-32141,5
/fighter/Chris-Harris-191663,5
/fighter/Ryan-McGillivray-18533,7
/fighter/Ryan-McGillivray-18533,2
/fighter/Edson-Barboza-46259,7
/fighter/Edson-Barboza-46259,4
/fighter/Tony-Sims-30021,1
/fighter/Tony-Sims-30021,5
/fighter/Tony-Halme-167,8
/fighter/Kaji-Ebin-238191,8
/fighter/Maycon-Mendonca-158747,2
/fighter/Mario-Neto-1950,3
/fighter/Ramiro-Hernandez-26934,1
/fighter/Ramiro-Hernandez-26934,8
/fighter/George-Pacurariu-31717,3
/fighter/Kennedy-Nzechukwu-212289,1
/fighter/Tony-Ferguson-31239,3
/fighter/Marcus-Aurelio-14502,6
/fighter/Marcus-Aurelio-14502,7
/fighter/Marcus-Aurelio-14502,2
/fighter/Alexander-Romanov-242931,7
/fighter/Alexander-Romanov-242931,2
/fighter/Billy-Swanson-255841,8
/fighter/Billy-Swanson-255841,3
/fighter/Carlo-Prater-6767,1
/fighter/Carlo-Prater-6767,8
/fighter/Carlo-Prater-6767,4
/fighter/Justin-Tenedora-161361,5
/fighter/Justin-Tenedora-161361,4
/fighter/Aiden-Lee-146975,8
/fighter/Aiden-Lee-146975,1
/fighter/Aiden-Lee-146975,2
/fighter/Islam-Makhachev-76836,1
/fighter/Ildemar-Alcantara-22223,4
/fighter/Ildemar-Alcantara-22223,6
/fighter/Branko-Busick-249509,4
/fighter/Branko-Busick-249509,1
/fighter/Branko-Busick-249509,3
/fighter/Gary-Padilla-14754,1
/fighter/Gary-Padilla-14754,6
/fighter/Gary-Padilla-14754,2
/fighter/John-Gunderson-7018,6
/fighter/John-Gunderson-7018,8
/fighter/John-Gunderson-7018,7
/fighter/David-Abisror-267225,7
/fighter/David-Abisror-267225,3
/fighter/Karine-Gevorgyan-180823,1
/fighter/Karine-Gevorgyan-180823,3
/fighter/Karine-Gevorgyan-180823,7
/fighter/Nick-Serra-3225,7
/fighter/Emmanuel-Dawa-41877,4
/fighter/Emmanuel-Dawa-41877,5
/fighter/Emmanuel-Dawa-41877,2
/fighter/Antonio-dos-Santos-Jr-46759,3
/fighter/Antonio-dos-Santos-Jr-46759,2
/fighter/Antonio-dos-Santos-Jr-46759,1
/fighter/Renato-Verissimo-4095,2
/fighter/Dashon-Johnson-120663,3
/fighter/Dennis-Olson-20303,8
/fighter/Dennis-Olson-20303,2
/fighter/Michal-Kita-19984,6
/fighter/Fazlo-Mulabitinovic-177687,7
/fighter/Fazlo-Mulabitinovic-177687,2
/fighter/Fazlo-Mulabitinovic-177687,4
/fighter/Javier-Palacios-85272,5
/fighter/Eric-Schambari-13306,5
/fighter/Eric-Schambari-13306,2
/fighter/Eric-Schambari-13306,6
/fighter/Sergio-Pettis-50987,8
/fighter/Sergio-Pettis-50987,5
/fighter/Sergio-Pettis-50987,6
/fighter/Rob-Gooch-78529,5
/fighter/Rob-Gooch-78529,3
/fighter/Brad-Gumm-240,5
/fighter/Brad-Gumm-240,3
/fighter/Matt-Hughes-232,3
/fighter/Matt-Hughes-232,5
/fighter/Matt-Hughes-232,2
/fighter/Cosmo-Alexandre-84698,8
/fighter/Cosmo-Alexandre-84698,7
/fighter/Cosmo-Alexandre-84698,4
/fighter/Martin-Svensson-31065,1
/fighter/Martin-Svensson-31065,2
/fighter/Martin-Svensson-31065,3
/fighter/John-Raio-90441,5
/fighter/John-Raio-90441,8
/fighter/John-Raio-90441,3
/fighter/Gemiyale-Adkins-62278,1
/fighter/Gemiyale-Adkins-62278,5
/fighter/Gemiyale-Adkins-62278,4
/fighter/Antoni-Romulo-27860,5
/fighter/Antoni-Romulo-27860,7
/fighter/Viviane-Araujo-200603,7
/fighter/Dom-Clark-48575,5
/fighter/Dom-Clark-48575,6
/fighter/Danny-Navarro-26922,3
/fighter/Danny-Navarro-26922,7
/fighter/Danny-Navarro-26922,6
/fighter/Agilan-Thani-153265,8
/fighter/Jason-Lambert-495,2
/fighter/Justin-Martin-150,3
/fighter/Shad-Smith-368,5
/fighter/Allen-Crowder-157353,7
/fighter/Allen-Crowder-157353,6
/fighter/Allen-Crowder-157353,2
/fighter/Fabricio-de-Assis-Costa-da-Silva-77095,4
/fighter/Xiong-Xiong-Cai-305953,8
/fighter/Xiong-Xiong-Cai-305953,6
/fighter/Kain-Royer-147805,6
/fighter/Kain-Royer-147805,4
/fighter/Trevin-Jones-73904,4
/fighter/Julian-Sanchez-144,5
/fighter/CJ-Fernandes-261,5
/fighter/Molly-McCann-150485,6
/fighter/Koshi-Matsumoto-42341,3
/fighter/Koshi-Matsumoto-42341,1
/fighter/Mandy-Bohm-172907,1
/fighter/Mandy-Bohm-172907,7
/fighter/Mandy-Bohm-172907,8
/fighter/Jorge-Gurgel-4025,1
/fighter/Jorge-Gurgel-4025,3
/fighter/Jerald-Williams-53728,1
/fighter/Rui-Chen-232899,5
/fighter/Rui-Chen-232899,7
/fighter/Rui-Chen-232899,2
/fighter/Jutaro-Nakao-438,7
/fighter/Jutaro-Nakao-438,8
/fighter/Josh-Barnett-272,7
/fighter/Will-Brooks-76241,8
/fighter/Johnny-Cisneros-60556,7
/fighter/Johnny-Cisneros-60556,4
/fighter/Johnny-Cisneros-60556,2
/fighter/Bob-Gilstrap-197,1
/fighter/Bob-Gilstrap-197,7
/fighter/Bob-Gilstrap-197,4
/fighter/Micah-Terrill-98767,8
/fighter/Micah-Terrill-98767,2
/fighter/Neil-Johnson-47824,3
/fighter/Neil-Johnson-47824,8
/fighter/Neil-Johnson-47824,4
/fighter/Melissa-Gatto-193547,7
/fighter/Jeremy-Puglia-127759,5
/fighter/Romero-Cotton-260493,7
/fighter/Romero-Cotton-260493,4
/fighter/Romero-Cotton-260493,3
/fighter/Harold-Howard-41,8
/fighter/Harold-Howard-41,6
/fighter/Michelle-Pearce-136223,2
/fighter/Michelle-Pearce-136223,3
/fighter/Ngabdi-Mulyadi-31817,8
/fighter/Ngabdi-Mulyadi-31817,2
/fighter/Rafael-Alves-96651,6
/fighter/Rafael-Alves-96651,7
/fighter/Rafael-Alves-96651,4
/fighter/Tabatha-Ann-Watkins-272049,8
/fighter/Ariane-Lipski-147487,4
/fighter/Ariane-Lipski-147487,3
/fighter/Brandon-Warne-90833,5
/fighter/Brandon-Warne-90833,8
/fighter/Kenyon-Jackson-112687,1
/fighter/Kenyon-Jackson-112687,2
/fighter/Kenyon-Jackson-112687,7
/fighter/Jason-Witt-127671,3
/fighter/Kemran-Lachinov-79187,3
/fighter/John-Allan-114875,2
/fighter/John-Allan-114875,3
/fighter/Ernest-James-220189,6
/fighter/Ernest-James-220189,3
/fighter/Ernest-James-220189,4
/fighter/Mor-Atias-267215,2
/fighter/Mor-Atias-267215,6
/fighter/Mor-Atias-267215,1
/fighter/Darren-Smith-Jr-60553,2
/fighter/Darren-Smith-Jr-60553,5
/fighter/Leonard-Garcia-2815,3
/fighter/Leonard-Garcia-2815,4
/fighter/Leonard-Garcia-2815,2
/fighter/Colby-Covington-57269,1
/fighter/Colby-Covington-57269,7
/fighter/Joe-Schilling-28129,6
/fighter/Yves-Landu-63101,4
/fighter/John-Orr-30691,4
/fighter/John-Orr-30691,7
/fighter/JohnRoss-Harkins-163605,1
/fighter/Mark-Hughes-268,1
/fighter/Mark-Hughes-268,5
/fighter/Brogan-StewartNg-124477,5
/fighter/Brogan-StewartNg-124477,6
/fighter/Travis-Fulton-80,8
/fighter/Dawond-Pickney-168561,1
/fighter/Dawond-Pickney-168561,5
/fighter/Mitch-Jackson-41621,3
/fighter/Mitch-Jackson-41621,2
/fighter/Mitch-Jackson-41621,4
/fighter/Colin-Fletcher-34621,7
/fighter/Colin-Fletcher-34621,1
/fighter/Kyle-Bochniak-86246,5
/fighter/Kyle-Bochniak-86246,6
/fighter/Kyle-Bochniak-86246,7
/fighter/Sung-Jong-Lee-244483,1
/fighter/Sung-Jong-Lee-244483,4
/fighter/Sung-Jong-Lee-244483,5
/fighter/Antonio-McKee-515,4
/fighter/Antonio-McKee-515,3
/fighter/Jim-Wallhead-12903,3
/fighter/Jim-Wallhead-12903,1
/fighter/Jenel-Lausa-86123,2
/fighter/Jenel-Lausa-86123,3
/fighter/Jimmy-Jones-51226,7
/fighter/Jimmy-Jones-51226,8
/fighter/Kywan-Gracie-337109,8
/fighter/Kywan-Gracie-337109,4
/fighter/Kywan-Gracie-337109,3
/fighter/Phil-Harris-8753,8
/fighter/Cliff-Wright-40852,4
/fighter/Cliff-Wright-40852,2
/fighter/Cliff-Wright-40852,1
/fighter/Fadi-Haiyadre-306565,6
/fighter/Fadi-Haiyadre-306565,1
/fighter/Fadi-Haiyadre-306565,5
/fighter/Erik-Gunha-324289,4
/fighter/Erik-Gunha-324289,7
/fighter/Erik-Gunha-324289,5
/fighter/Lionel-Lanham-46920,7
